player1,player2,pair_elo,matches_together
A Gonzales Jr R.,Wild M.,5.868287978168421,2
Andrews J.,Brown M.,6.057910304806968,2
Fu R.,Goldberg J.,5.777147858130225,2
Duong Q.,Young D.,6.11910351316029,2
Cassidy R.,Jensen D.,6.049264604241495,2
Andrews J.,Cassidy R.,5.990492692491425,2
Bar D.,Newman R.,6.209019757554517,2
Alshon C.,Taylor C.,6.158809250933196,2
Newcombe R.,Wasson L.,5.937181380034396,2
Litvinov D.,Wade N.,5.958090732100464,2
Burrows W.,Warnick J.,6.020763702957788,2
Arnold J.,Tellez P.,6.167828981287612,2
Johnson C.,Prince J.,5.8703445548114015,2
Lui J.,Yaraghi A.,5.867766026890503,2
Seward K.,Venkatesan M.,5.876091453404945,2
Grabovic Z.,Legarreta A.,5.875084906594314,2
Diefenbach D.,Gilbert R.,5.861376014774129,2
Garza N.,Ortega K.,5.912875089341482,2
Manning J.,Petterson N.,5.891702053419128,2
Clemen A.,Gomez J.,5.895133871487112,2
Camron R.,Sherry R.,5.877999057285031,2
Johnston G.,Whittaker R.,5.888181690653142,2
Elliott J.,Matthews N.,5.898777103823717,2
Ferrer G.,Mendes V.,5.91122437081532,2
French B.,Newman R.,6.145166303345803,2
Khlif N.,Loong T.,6.248286514604507,2
Alshon C.,Emmrich M.,6.143392760853223,2
Oncins E.,Stone W.,6.052361047220019,2
Brown M.,Burrows W.,6.127274294837458,2
Dawson C.,Young D.,5.9182784157767,2
Nemoff C.,Taylor Z.,5.853234355886833,2
Brown M.,Grollman J.,6.059182478369444,2
Haworth C.,Holderman C.,5.847908530483304,2
Arnold J.,Navratil Z.,6.143288588389854,2
Deakin S.,Emmrich M.,6.1172254727087125,2
Hewett R.,Wilson T.,6.167401845186298,2
Burrows W.,Johnson H.,6.054227144981549,2
Cassidy R.,Fu R.,6.006885493955242,2
Pailet E.,Taylor Z.,5.909676142541023,2
Alhouni M.,Eveloff R.,6.010309510139807,2
Dow G.,Duong Q.,6.1439954804901005,2
Gilbert R.,MacKinnon W.,5.879711785792443,2
Barnett T.,Martin B.,5.888966237824853,2
Jauschneg E.,McCabe S.,5.913444412047378,2
Pututau J.,Stratton R.,5.887847643745474,2
Barrientos M.,Farias J.,6.031581896768915,2
Grollman J.,Pailet E.,5.986553887541406,2
Black N.,Rosenbach L.,5.9326663333849385,2
Palm D.,Wasson L.,5.844112311625369,2
Ali R.,Fung M.,5.9429766251462635,2
Nemoff C.,Weinbach D.,5.939531833212836,2
Bond G.,Jensen D.,5.887077549975169,2
Hutchins R.,Pailet E.,5.93700208219386,2
Jakovljevic I.,Trinh T.,5.893637580573411,2
Loong T.,Patriquin H.,6.145685140168969,2
Beasley N.,Duong Q.,5.873538371856207,2
Fought T.,Kawka P.,6.191899559200776,2
Diamond C.,Taylor C.,6.093851232241254,2
Livornese R.,Tomassi T.,6.101558391709799,2
Cincola J.,Goldberg J.,5.915405721417281,2
French B.,Khlif N.,6.1021404664689065,2
Newell B.,Tamaki K.,6.072185832645977,2
Deakin S.,Lange E.,6.098407298362356,2
Farias J.,Irizarry E.,6.021800421251358,2
Bellamy R.,Burrows W.,6.0925900300878935,2
Hong T.,Powell C.,5.98252031069047,2
Auvergne S.,Cincola J.,6.081251450547762,2
Attar S.,Wang J.,6.056480259981152,2
Brown M.,Young D.,6.03186719100593,2
Lee E.,Parks Z.,5.917189919163159,2
Harris J.,Jones H.,5.893528846775782,2
Dain T.,Holder D.,5.877003931881262,2
Larson B.,Lawhun A.,5.918008587668946,2
Garnett C.,Lohani A.,5.912833367270537,2
Pailet E.,Palm D.,5.9080885951914155,2
Bridge J.,Huynh A.,5.861422095372263,2
Yeh M.,Yi I.,6.02371356557605,2
Ignatowich J.,Staksrud F.,6.229598638495334,2
Kawka P.,Shick C.,6.208341490972024,2
Kawka P.,Loong T.,6.175793619118882,2
Howells W.,Klinger C.,6.190648573003641,2
Fought T.,Hewett R.,6.0531856744564525,2
Duong Q.,Loong T.,6.060885262203559,2
Acob Z.,Blocker C.,5.8840741416431435,2
Fu R.,Roddy E.,6.101967239729359,2
Franco M.,Zogbi G.,5.915452157397369,2
Alhouni M.,Pham C.,5.898802850083583,2
Dutrieuille D.,Lindquist J.,5.893253280424604,2
Forsythe E.,Neufeldt C.,5.903483640576725,2
Bomberg T.,Johnson M.,5.890761781308871,2
Alvarez J.,Irizarry E.,5.95852328869561,2
Read A.,Venkatesan M.,5.871621276296669,2
Alshon C.,Yates K.,6.1065168221326385,2
Ge A.,Jensen D.,5.926581181050641,2
Chassang D.,Crouch C.,5.9153656990635275,2
Hewett R.,Smith P.,5.9481775493858695,2
Narayanan S.,Zwiren N.,5.909074471238492,2
Grollman J.,Joseph G.,5.899150070390942,2
Arnold J.,Sock J.,6.093695182992523,2
Johnson C.,Nemoff C.,5.903118318215216,2
Forsythe E.,Yaraghi A.,5.897656372944879,2
Garza N.,Tamanaha W.,5.906557644284177,2
Andersen G.,Hall D.,5.91618663187034,2
Nemoff C.,Venkatesan M.,5.846202521680867,2
Bies P.,Jensen D.,5.992181300093176,2
Hammond B.,Whittaker R.,5.8949335054689955,2
Roddy E.,Shick C.,6.081002322391683,2
Amiri F.,Burrows W.,6.06964685883396,2
Hovenier B.,Trinh T.,6.076802054632983,2
Hewett R.,Vich J.,6.235486332283141,2
Nani F.,Nunez J.,6.041797146175867,2
Case C.,Wilson Q.,5.9020648014359685,2
Anderson M.,Ouye A.,5.922511881038845,2
Berke S.,Sigler D.,5.919263101662753,2
Lui J.,Morrow T.,6.017340610916619,2
Bellamy R.,Cincola J.,6.059351719407117,2
Hammond B.,Haworth C.,5.9277234083860115,2
Goldin G.,Neumann A.,6.0587620139676295,2
Loyd M.,Smith S.,6.166234267331594,2
Baca M.,Vance J.,5.851631012607614,2
Koller A.,Patriquin H.,6.132596497800748,2
Forsythe E.,Lui J.,5.854108291689017,2
Lohani A.,Venkatesan M.,6.0612020873843635,2
Caulfield K.,Slattery J.,5.921870379868934,2
Dawidjan R.,Wild J.,5.89889780402484,2
Narayanan S.,Shekar K.,6.077391924385912,2
Parks Z.,Reason J.,6.031099433022716,2
Mediratta N.,Weinbach D.,6.008698943598859,2
Klinger C.,Young D.,6.161988913969039,2
Case C.,Smith R.,6.035054911311996,2
Boydston C.,Schwend T.,5.839828193478879,2
Forsythe E.,Jensen D.,6.014033142749228,2
Diamond C.,Nemoff C.,6.0346550043414595,2
Brown M.,Dow G.,6.106261252903238,2
Kheireddin B.,Turmel P.,5.899888650411015,2
Bellamy R.,Munro J.,6.141916274847423,2
Grabovic Z.,Kawka P.,5.9097639339710195,2
Hall D.,Whitehead G.,6.004543314980042,2
Gingrich D.,Merchant A.,5.909999999999999,2
Bond G.,Seward K.,6.014435671416826,2
Barrientos M.,Neumann A.,5.8634875891714895,2
Alhouni M.,Whittaker R.,6.022628357179263,2
Brown M.,Dobran J.,6.028539407262505,2
Slutsky R.,Wasson L.,6.034085576096087,2
Hammond B.,Nix J.,5.989600590941752,2
Merchant A.,Roddy E.,6.0495560055919375,2
Farias J.,Nsekpong B.,6.048433633083905,2
Bond G.,Querrey S.,6.010030545328694,2
Barrientos M.,Garnett C.,6.015099181658986,2
Cassidy R.,Mcmakin K.,5.897161698301718,2
Beasley N.,Payetta L.,5.90737179515026,2
Barrientos M.,Lane B.,5.933165581853934,2
Marceau M.,Mcauley D.,5.940450482778344,2
Estareja R.,Kellogg C.,5.9530746509399695,2
Newman R.,Parks T.,5.917865712340744,2
Davison J.,Reason J.,5.929359462788882,2
Burl C.,Presser J.,5.969705661515054,2
Inn R.,Santini E.,5.892666842825319,2
Duong Q.,Patrick C.,6.015364802431997,2
Alvarez J.,Beasley N.,6.023469510806756,2
Duong Q.,Loyd M.,6.261821337734539,2
Alhouni M.,Smith S.,6.0564029450142405,2
Bacalla D.,Rahachou S.,6.047709183904186,2
Locklear P.,Smith P.,6.08533263637863,2
Cincola J.,Navratil Z.,6.154651760628397,2
Lee A.,Venkatesan M.,5.904227053048731,2
Patriquin H.,Tardio G.,5.9865073490859615,2
Arnold J.,Hewett R.,5.9887127254256285,2
Burrows W.,Deakin S.,6.034513576580573,2
Grollman J.,Jensen D.,6.021639653681222,2
Neumann A.,Stone W.,5.907871273726289,2
Blaszkewycz E.,Goldin G.,6.1353491741722985,2
Brown M.,Roddy E.,6.151009263039327,2
Truong J.,Vero-Casavant C.,5.9605543780987364,1
Boyle H.,Delgado J.,5.89668903717573,1
Goldberg J.,Moore C.,5.8772009144017465,1
Funemizu Y.,Goins J.,5.9634091788396875,1
Clemmer T.,Fritze B.,5.925011225185021,1
Boyer D.,Whittaker R.,5.87024385383899,1
Braham A.,Ford Z.,5.931402901074188,1
Alhouni M.,Nemoff C.,5.924829303446735,1
Dyer P.,Schiller M.,5.972710518522648,1
Growcott M.,Mok J.,5.940319672987441,1
Gee A.,Nguyen H.,5.84372011166596,1
Amiri F.,Mead M.,5.8749291796764505,1
Hawvermale D.,Rangel D.,5.917050828593977,1
Andrews J.,Markowitz E.,5.870009416239419,1
Fu R.,Young D.,5.947942806691206,1
Finan B.,Wild M.,5.92029836901483,1
Violette E.,Wasson L.,5.835197648816066,1
Kim E.,Russo E.,5.8624574335028745,1
Gonzalez I.,Parsons D.,5.930562962827309,1
Kim E.,Quinones C.,5.8153997982878955,1
Eveloff R.,Jensen D.,5.893988939535821,1
French B.,Shick C.,6.0600960322042265,1
Kerr B.,Womack C.,5.940882526719923,1
Hammond B.,Wild M.,5.865478031184637,1
Bigoness K.,Giannelli J.,5.957753817496432,1
Clary A.,Zelasko N.,5.88550981679754,1
Hansbrough T.,Jones H.,5.87879035297718,1
Santini E.,Terzian J.,5.920224980636048,1
Clayton B.,Owens W.,5.920171296042922,1
Boyle H.,Wetherell A.,5.886629375885139,1
Delgado J.,Mangiapane N.,5.920762764547171,1
Laidlaw R.,Yang L.,5.886247899418908,1
Guy A.,Torresin R.,5.917366730326662,1
Ali S.,Gan E.,5.921590397053363,1
Hargreaves M.,Tamaki K.,5.920612454112045,1
Nemoff C.,Young D.,5.994466996207825,1
Amiri F.,Pham K.,5.896879656427372,1
Black N.,Taylor Z.,5.8792010254422955,1
Estareja R.,Palm D.,5.86128742544642,1
Fi M.,Vilchez W.,5.9399553600023385,1
Caulfield K.,Osborne N.,5.927020030294029,1
Kaplan M.,Riley S.,5.917331440549702,1
Nesbitt M.,Sariban N.,5.946186460388013,1
Bramblett B.,Rogers A.,5.866786203252168,1
Chernikov A.,Hunter J.,5.93022619053057,1
Herminas E.,Womack C.,5.922984583497096,1
Morrow T.,Newell B.,5.924228806645665,1
Haas P.,Kim E.,5.919801987796329,1
Mead M.,Quinones C.,5.846623626306884,1
Bricker A.,Nguyen H.,5.904326883289392,1
Millet A.,Ness L.,5.9082365496979445,1
Bies P.,Cassidy R.,5.935434467612906,1
Edwards J.,Violette E.,5.887113939306581,1
Markowitz E.,Mead M.,5.837129280948826,1
Bellamy R.,Oncins E.,5.89957601398304,1
Aronson G.,Eveloff R.,5.887724779871968,1
Ross H.,Unger A.,5.883336796976629,1
Agoglia M.,Nguyen H.,5.861367637994466,1
Betts J.,Blocker C.,5.831836086763531,1
Cassens J.,Gomez J.,5.8673303699718105,1
Hall D.,Lau W.,5.876726601484,1
Garza A.,Khan A.,5.885236302188955,1
Itskovich P.,Zelasko N.,5.896062041223157,1
Black N.,Bramblett B.,5.911873077349189,1
Cassidy R.,Gilbert R.,5.845852235940111,1
Castleberry C.,Vegas M.,5.909354930167116,1
Goldberg J.,Siljestrom A.,5.907969164442325,1
Johnson Y.,Tamaki K.,5.945810273212581,1
Brown M.,Diamond C.,5.971442888982784,1
Clayton B.,Delgado J.,5.92447462613657,1
Boyle H.,Hirschler Z.,5.942768984027194,1
Smith S.,Stone W.,6.045195650429859,1
Haugdahl M.,Macauley J.,5.90332726640866,1
Rahachou S.,Russo E.,5.841106500668831,1
Goodburn K.,Quinones C.,5.904417660909176,1
Grausnick A.,Thompson J.,5.8581997201230855,1
Alhouni M.,Cassens J.,5.884382476928361,1
OReilly A.,Sherry R.,5.880509262451592,1
Trinh T.,Wasson L.,5.811543894727571,1
Boydston C.,Hall D.,5.9107609176414675,1
Tamanaha W.,Venkatesan M.,5.950774437937415,1
Benitez J.,Quinones C.,5.919919426848332,1
Do Q.,Gilbert R.,5.901739929360212,1
Koszuta K.,Newcombe R.,5.847635536729125,1
Campbell C.,Wasson L.,5.863478913956991,1
A Gonzales Jr R.,Quinones C.,5.811034287013498,1
Anandan B.,Boyer D.,5.925500739220129,1
Agoglia M.,Kerr B.,5.888110083312663,1
Jamieson W.,Joseph G.,5.89165447879787,1
Kantzalis F.,Mead M.,5.924921743387565,1
Hutchins R.,Payetta L.,5.835368784009448,1
Kim E.,Morrow T.,5.930335767477063,1
Markowitz E.,Zwiren N.,5.878126073803105,1
Bertram E.,Powell C.,5.919534288545121,1
Broderick J.,Livornese R.,5.932063341075119,1
Diamond C.,Fu R.,5.814473031884049,1
Bond G.,Carnett C.,5.893962816122294,1
Andrews J.,Eveloff R.,5.860284899431584,1
Hunter J.,Park M.,5.955936680662446,1
Russo E.,Weinbach D.,5.837673007247463,1
Isner J.,Stone W.,5.961826683973744,1
Anderson J.,Garretson C.,5.954847401943196,1
Beasley N.,Read K.,5.914259348283545,1
Newcombe R.,Santini E.,5.879299984602309,1
Legarreta A.,Newcombe R.,5.849793730308754,1
Angelo S.,Farnsworth D.,5.938128823305618,1
Haworth C.,Quinones C.,5.871462767556159,1
Gold H.,Grollman J.,5.907378879139798,1
Andrews J.,Sherry R.,5.834501515371344,1
Akin T.,Hammond B.,5.901595339395227,1
Pailet E.,Shearer D.,5.841041452511238,1
Diamond C.,Taylor Z.,5.84878477024572,1
Dawidjan R.,Funemizu Y.,5.9054074703277735,1
Hovenier B.,Nemoff C.,5.9701233697433755,1
Ali R.,Tamaki K.,5.890622893554513,1
Gold H.,Sherry R.,5.878620495598322,1
Newcombe R.,Palm D.,5.845087630825342,1
Hutchins R.,Markowitz E.,5.808034795217774,1
Beasley N.,Rahachou S.,5.83318105599589,1
Guy A.,Laidlaw R.,5.996826135776903,1
De La Rosa D.,Siljestrom A.,6.021169172782411,1
Bragg J.,Sherry R.,5.908229980640427,1
Lane B.,Roddy E.,5.9224905160693915,1
Jensen D.,Skufca R.,5.928257259061526,1
Emery A.,Russo E.,5.9134361376379605,1
French B.,Scarpa A.,5.956798134599524,1
Lanier S.,Powell C.,5.881804514508735,1
Truex C.,Williams L.,5.9370052120754595,1
Etea W.,Wasson L.,5.892429405715085,1
Bies P.,Farias J.,5.9526048450177775,1
Sock J.,Wilson T.,6.02291963342435,1
Kravchuk R.,Williams L.,5.925980552322892,1
Ayotte J.,Koszuta K.,5.861891017350593,1
Ayotte J.,Tamanaha W.,6.038187621268281,1
Barrientos M.,Kawka P.,5.95879417868158,1
Gingrich D.,Weinbach D.,5.866787776404931,1
Car D.,Diamond C.,5.973270193253607,1
Grollman J.,Perez E.,5.950310579989076,1
Davison J.,Nani L.,5.925274051247036,1
Fritze B.,Tomassi T.,5.994094240491497,1
Evans T.,Hargreaves M.,5.939430587822735,1
Estareja R.,Tamaki K.,5.8556983559882605,1
Duong B.,Eveloff R.,5.862063086032152,1
Burl C.,Truong J.,5.957102991586856,1
Grant B.,MacKinnon W.,5.949194773603251,1
Freeman M.,Green M.,5.923392771087399,1
Baca M.,Wasson L.,5.806994980588682,1
Kinney J.,Lladro J.,5.985417997648307,1
Klinger C.,Whittaker R.,5.919450021046714,1
Shaw T.,Shaw T.,5.990693632844017,1
Dawson C.,Devilliers J.,6.063928282615019,1
Garcia E.,Montoya N.,5.880525540025888,1
Lane B.,Loyd M.,5.952043048219721,1
Schupp E.,Toom J.,5.990818989703627,1
Duong Q.,Whittaker R.,5.886034134486371,1
Bellamy R.,Bond G.,5.898163226984038,1
Cassidy R.,Ngo F.,5.974123327183753,1
Anandan B.,Chassang D.,5.966408323780678,1
Diamond C.,Parks Z.,5.949310899003503,1
Andrews J.,Farias J.,5.967744369758784,1
Matthews N.,Weinbach D.,5.8605296088037155,1
Byun D.,Do Q.,5.945104222394322,1
Andrews J.,Campbell C.,5.922205296895894,1
Jakovljevic I.,Roddy E.,6.022754945612051,1
Diamond C.,Klinger C.,6.076504876666986,1
Estareja R.,Goldin G.,5.996701237755178,1
Smith S.,Young D.,5.96933840125616,1
Acob Z.,Bryant W.,5.9975632073521545,1
Beasley N.,Boyer D.,6.0030504350066405,1
Bellamy R.,Johnson H.,6.035125597059526,1
Cincola J.,Khlif N.,6.071156750448521,1
Anderson M.,Young D.,5.956997530006385,1
Wasson L.,Weinbach S.,5.913792996148807,1
Alda M.,Morrow T.,6.010867359000571,1
Freeman M.,Fu R.,5.897368778793921,1
Burrows W.,Jensen D.,5.978615064140581,1
Alhouni M.,Dobran J.,5.914462443765686,1
Cassidy R.,Weinbach D.,5.893910616012316,1
Locklear P.,Yates K.,5.972314951836399,1
Alhouni M.,Barlow M.,5.880681781981585,1
Goldberg J.,Hewett R.,5.8590188069968665,1
Harshman B.,Kim E.,5.99250123579254,1
Lohani A.,Seward K.,5.954983316422534,1
Lewis B.,OReilly A.,5.982112872110129,1
Ge A.,Lui J.,5.910651394166529,1
Harvey A.,Perez E.,5.939518935815186,1
Farias J.,Taylor C.,6.01927469556657,1
Delgado J.,Newcombe R.,5.881952806605792,1
Rettenmaier T.,Stone W.,6.031501906400755,1
Acob Z.,Zukeran G.,5.957250486757191,1
Quintero J.,Venkatesan M.,5.889434806307856,1
Ayotte J.,Finley R.,5.905008308752696,1
Alda M.,Kim E.,5.919831037294636,1
Bond G.,Eveloff R.,5.827794748788773,1
Duffin L.,Rosenbach L.,5.946649890190753,1
Gingrich D.,Palm D.,5.941037930832365,1
Ge A.,Koszuta K.,5.876539098156959,1
Case C.,Fullmer A.,5.950879686758816,1
Brandt R.,Cheney J.,5.973728677332396,1
Larson B.,Wilson Q.,5.916900251814389,1
Irizarry E.,Read A.,5.92832638910884,1
Gonzalez A.,Vanderwarf N.,5.952196645166038,1
DAmico G.,Rettenmaier T.,5.923039682334578,1
Thorn J.,Traxler D.,5.968243894989255,1
Millet A.,Santini E.,5.892642549231911,1
Joseph G.,Neumann A.,5.8881868602896725,1
Mercado A.,Ray P.,5.96863562388455,1
Burrows W.,Tamaki K.,5.9296503400422935,1
Arnold J.,Hovenier B.,6.156622176314827,1
Freeman M.,Ignatowich J.,6.057132991884704,1
Green M.,Morrow T.,5.922260577133754,1
Johnson Y.,Smith P.,6.080496166570073,1
Haas P.,Litvinov D.,5.984441638914957,1
Bellamy R.,Taylor Z.,5.922382457299869,1
Querrey S.,Sherry R.,5.889197716286889,1
Koszuta K.,Montoya N.,5.885009648573522,1
Gingrich D.,Roditi D.,5.9250771324190845,1
Garcia E.,Johnson C.,5.858442389982922,1
Angelo S.,Truex C.,5.979888983266775,1
Broderick J.,Lanier S.,5.958191240610291,1
Alshon C.,Goldberg J.,5.8992190298196165,1
Duong Q.,Mead M.,5.942837618326815,1
Cassidy R.,Loyd M.,5.977113128599305,1
Teoni P.,Whitehead G.,5.957386855517209,1
Baca M.,Warnick J.,5.882556958914861,1
Hovenier B.,Johnson Y.,5.887788116360967,1
Chrysostom J.,Vilchez W.,5.936093747200855,1
Car D.,Fritze B.,5.966993737474583,1
Crum A.,Ford Z.,5.934985480051598,1
Boyer D.,Wazir A.,5.913951760088385,1
Finley R.,Nemoff C.,5.881927911450011,1
Jensen D.,Tamaki K.,5.946199649967908,1
Hong T.,Morrow T.,5.962416882890389,1
Bayoumy A.,Wild J.,5.9373554884340285,1
Goldberg J.,Weinbach D.,5.841573574276015,1
Koszuta K.,Teoni P.,5.890051437744739,1
Grollman J.,Pham K.,5.982582438192523,1
Jakovljevic I.,Scarpa A.,5.8926697764503375,1
Kawka P.,Markowitz E.,5.901180727015794,1
Fritzges E.,Newcombe R.,5.989090019732059,1
Heck C.,Oxler J.,5.968653712783344,1
Adelson S.,Milo S.,5.994489835375218,1
Bock J.,Brown M.,6.043054674769486,1
Phillips A.,Phillips L.,5.909765853888697,1
Barr S.,Walker A.,6.060102004314045,1
Duong Q.,Ge A.,6.206207248522089,1
Broderick J.,Farias J.,5.959756789549555,1
Camron R.,Palm D.,5.8704324940983055,1
Dawidjan R.,Duong B.,5.847821536176882,1
